"id","created","salarymx","salaryusd","extramx","extrausd","variation","english_num","english_label","age","experience","seniority","country","city","profile","edutype","orgtype","emptype","remote","gender","education","act_dba","act_req","act_arq","act_bi","act_cap","act_datascience","act_spi","act_cons","act_prog","act_mobile","act_front","act_devrel","act_dir","act_doc","act_techwrite","act_infra","act_erp","act_dataeng","act_techsales","act_pm","act_iot","act_infosec","act_soporte","act_test","act_uxd","act_ventas","lang_bash","lang_csharp","lang_clang","lang_cobol","lang_delphi","lang_elixir","lang_go","lang_groovy","lang_java","lang_js","lang_kotlin","lang_perl","lang_php","lang_plsql","lang_python","lang_ruby","lang_rust","lang_scala","lang_swift","lang_vbnet","mobile_phonegap","mobile_flutter","mobile_ionic","mobile_java_android","mobile_java_kotlin","mobile_objc","mobile_reactnative","mobile_swift","mobile_xamarin","front_angular","front_django","front_laravel","front_nextjs","front_react","front_ror","front_semanticui","front_springboot","front_svelte","front_vue","front_xamarin","db_dynamo","db_cosmos","db_cassandra","db_elastic","db_firebasert","db_firestore","db_DB2","db_sqlserver","db_mongoDB","db_mysql","db_neo4j","db_oracle","db_pgsql","db_redis","db_sap","db_snowflake","dsc_alteryx","dsc_sagemaker","dsc_azureml","dsc_dataiku","dsc_datarobot","dsc_domino","dsc_h2o","dsc_spss","dsc_watson","dsc_julia","dsc_keras","dsc_knime","dsc_matlab","dsc_pytorch","dsc_rlang","dsc_rapidminer","dsc_sas","dsc_scikit","dsc_tf","dataeng_athena","dataeng_airflow","dataeng_beam","dataeng_spark","dataeng_databand","dataeng_dbt","dataeng_fivetran","dataeng_greatexp","dataeng_hadoop","dataeng_keboola","infra_ansible","infra_chef","infra_consul","infra_datadog","infra_docker","infra_dynatrace","infra_istio","infra_jenkins","infra_k8s","infra_newrelic","infra_oshift","infra_ostack","infra_puppet","infra_spinnaker","infra_terraform","infra_vmware","cert_agile","cert_android","cert_awsdev","cert_awsarch","cert_ba","cert_cisco","cert_cobit","cert_entarch","cert_cgeit","cert_gcloudarch","cert_gdata","cert_gweb","cert_itilint","cert_itilpra","cert_java","cert_linux","cert_msass","cert_msexp","cert_oracle","cert_pmp","cert_sap","cert_scrum","cert_infosec","cert_sixsigma","cert_testing2","cert_testing1","ben_equity","ben_car","ben_family","ben_edu","ben_bonus","ben_housing","ben_parking","ben_gas","ben_gym","ben_flexhours","ben_homeoffice","ben_loan","ben_healthmajor","ben_healthminor","ben_lifeins","ben_cafeteria","ben_cellphone","ben_vouchers","covid_remoto","covid_salario","covid_carga","covid_apoyo","vacaciones","aguinaldo"
4361,"2022-01-11 11:33:55.236965000",0,1200,0,300,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),34,10,7,Colombia,Bogotá,godin,escuela,itservices,nomina,N,hombre,universidad,,,,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,Y,,,Y,,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,,,,,,,remote,,,computadora,,
4362,"2022-01-11 11:38:58.458889000",0,1160,0,1560,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),32,8,8,Ecuador,Machachi,godin,escuela,itservices,nomina,N,mujer,universidad,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,Y,,,Y,Y,,,,,,,,,,,Y,,,,,,,,remote,,,,,
4363,"2022-01-11 11:39:25.323902000",40000,0,20000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),59,25,4,México,Valle de México,godin,escuela,itservices,nomina,N,mujer,maestria,,,,Y,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,Y,remote,,,,,
4364,"2022-01-11 12:13:46.827597000",0,3200,0,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),45,10,3,Chile,Valapraiso,godin,online,itservices,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,Y,Y,,Y,,,,,,remote,,,"['computadora', 'muebles', 'internet']",,
4365,"2022-01-11 12:15:00.704326000",0,1800,0,0,-1,1,Elemental: Sé lo básico para sobrevivir (ILR 1),38,20,4,España,Santiago de Cali,independiente,escuela,isv,freelance,Y,hombre,universidad,,,,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,,,computadora,,
4366,"2022-01-11 12:21:52.351520000",0,937,0,0,1,1,Elemental: Sé lo básico para sobrevivir (ILR 1),30,7,1,Colombia,Cali,godin,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,Y,,,,semipresencial,,,computadora,,
4367,"2022-01-11 12:26:19.605309000",0,350,0,750,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),65,40,35,Perú,Cusco,godin,autodidacta,gobierno,nomina,N,hombre,phd,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,remote,,,,,
4368,"2022-01-11 12:52:17.087730000",0,1700,0,1000,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),46,22,11,Colombia,MEDELLIN,godin,escuela,corp,nomina,N,hombre,pasante,,Y,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,semipresencial,,,computadora,,
4369,"2022-01-11 13:14:16.633836000",60000,0,54000,0,7,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),43,19,2,México,Valle de México,godin,escuela,itservices,hibrido,N,mujer,universidad,,,,,,,Y,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,Y,,,,,,remote,,,,,
4370,"2022-01-11 13:19:03.077937000",65000,0,103,0,100,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,11,1,México,Puebla,godin,bootcamp,itservices,nomina,Y,hombre,pasante,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,,,,,,remote,,,"['computadora', 'internet']",,
4371,"2022-01-11 13:20:40.195912000",26000,0,80000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),34,5,5,México,Valle de México,godin,escuela,gobierno,nomina,N,mujer,universidad,,Y,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,Y,Y,Y,Y,,,semipresencial,,,,,
4372,"2022-01-11 13:21:52.298723000",52000,0,580000,0,100,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),32,5,1,México,León,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,Y,,,,Y,remote,,,"['computadora', 'internet']",,
4373,"2022-01-11 13:23:15.300802000",0,800,0,1000,20,1,Elemental: Sé lo básico para sobrevivir (ILR 1),35,13,3,Argentina,Capital federal,godin,escuela,isv,nomina,N,mujer,universidad,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,semipresencial,,,computadora,,
4374,"2022-01-11 13:24:19.007216000",54000,0,30000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,9,6,México,León,godin,escuela,corp,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,,Y,remote,,,internet,,
4375,"2022-01-11 13:33:02.257706000",27000,0,0,0,100,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,1,0,México,Mixquiahuala de Juárez,godin,escuela,itservices,nomina,N,hombre,universidad,,,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,Y,Y,remote,,,computadora,,
4376,"2022-01-11 13:35:27.425242000",31000,0,4000,0,3,1,Elemental: Sé lo básico para sobrevivir (ILR 1),48,30,4,México,Valle de México,godin,escuela,isv,nomina,N,hombre,tecnica,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,semipresencial,,,,,
4377,"2022-01-11 13:36:51.847803000",50000,0,50000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),45,24,12,México,Valle de México,godin,escuela,itservices,hibrido,N,hombre,maestria,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,Y,,Y,Y,,,,,remote,,,computadora,,
4378,"2022-01-11 13:37:16.199125000",80000,0,70000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),51,23,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,Y,,,Y,remote,,,computadora,,
4379,"2022-01-11 13:47:34.684178000",0,1500,0,2000,45,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),28,6,1,Argentina,Argentina,godin,trabajo,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,,,,,remote,,,"['computadora', 'internet']",,
4380,"2022-01-11 13:48:20.309545000",0,3300,0,40000,70,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),35,10,1,Colombia,Medellin,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,Y,,Y,,,Y,Y,,Y,Y,Y,,,,remote,,,"['computadora', 'internet']",,
4381,"2022-01-11 13:50:23.151390000",18000,0,24000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),51,25,17,México,Puebla,docente,trabajo,uni,nomina,N,mujer,maestria,,Y,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,onsite,,,,,
4382,"2022-01-11 13:58:33.031792000",13000,0,20000,0,2,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,7,3,México,Tuxtla Gutiérrez,godin,escuela,gobierno,honorarios,N,hombre,universidad,,,,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,,,Y,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onsite,,,,,
4383,"2022-01-11 14:02:37.428841000",26000,0,80000,0,1,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),43,10,14,México,Valle de México,godin,online,uni,nomina,N,mujer,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,remote,,,,,
4384,"2022-01-11 14:02:38.593306000",26000,0,80000,0,1,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),43,10,14,México,Valle de México,godin,online,uni,nomina,N,mujer,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,remote,,,,,
4385,"2022-01-11 14:02:38.954205000",26000,0,80000,0,1,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),43,10,14,México,Valle de México,godin,online,uni,nomina,N,mujer,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,remote,,,,,
4386,"2022-01-11 14:02:39.231748000",26000,0,80000,0,1,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),43,10,14,México,Valle de México,godin,online,uni,nomina,N,mujer,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,remote,,,,,
4387,"2022-01-11 14:03:17.595338000",74000,0,140000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),43,20,4,México,Cuernavaca,godin,escuela,isv,nomina,N,hombre,maestria,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,Y,,,,Y,,remote,,,"['computadora', 'muebles']",,
4388,"2022-01-11 14:03:44.385819000",90000,0,70000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,12,2,México,San Luis Potosí,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,Y,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,Y,remote,,,"['computadora', 'internet']",,
4389,"2022-01-11 14:04:49.385727000",120000,0,1500000,0,35,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,10,1,México,Cancún,godin,online,startup,nomina,Y,hombre,universidad,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,Y,Y,Y,,Y,,Y,,,,remote,,,"['computadora', 'muebles', 'internet']",,
4390,"2022-01-11 14:07:21.739243000",145000,0,2500000,0,7,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),40,20,7,México,Calimaya,godin,escuela,isv,nomina,Y,hombre,pasante,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,Y,Y,,Y,,,,,,Y,Y,,Y,,Y,,Y,Y,remote,,,"['computadora', 'muebles', 'internet']",,
4391,"2022-01-11 14:07:55.008231000",9000,0,5000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),33,5,3,México,Guadalajara,godin,online,uni,honorarios,N,mujer,universidad,,,,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,remote,,,,,
4392,"2022-01-11 14:11:09.377530000",60000,0,70000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),48,22,21,México,Silao,godin,escuela,corp,nomina,N,hombre,maestria,,,Y,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,Y,Y,,,,Y,,Y,onsite,,,,,
4393,"2022-01-11 14:11:50.378308000",0,20000,0,600,300,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,11,1,Estados Unidos,Valle de México,godin,escuela,startup,freelance,Y,hombre,universidad,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,,,,,,,Y,Y,,,,,,,,remote,,,"['computadora', 'muebles']",,
4394,"2022-01-11 14:14:13.898614000",80000,0,50000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),45,20,1,México,Culiacán,godin,escuela,itservices,nomina,Y,hombre,pasante,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,remote,,,computadora,,
4395,"2022-01-11 14:22:22.582241000",0,3452,0,37000000,70,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),38,13,10,Colombia,Bogotá,godin,escuela,isv,nomina,Y,hombre,universidad,,,,,,,,,Y,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,,Y,Y,,Y,Y,,,,Y,remote,,,"['computadora', 'muebles', 'internet']",,
4396,"2022-01-11 14:23:42.424627000",350000,0,382000,0,18,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),48,27,5,México,Valle de México,godin,escuela,startup,nomina,N,hombre,universidad,,,Y,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,Y,,Y,,,Y,remote,,,"['computadora', 'internet']",,
4397,"2022-01-11 14:26:10.949733000",16000,0,18000,0,18,1,Elemental: Sé lo básico para sobrevivir (ILR 1),24,3,1,México,Puerto vallarta,godin,escuela,corp,nomina,N,hombre,pasante,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,,Y,,Y,onsite,,,,,
4398,"2022-01-11 14:26:44.967514000",22000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),48,16,16,México,Zacatecas,docente,escuela,uni,nomina,N,hombre,maestria,,,Y,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,Y,Y,,,Y,Y,,,,semipresencial,,,computadora,,
4399,"2022-01-11 14:27:02.730478000",47000,0,120000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),42,19,5,México,Guadalajara,godin,escuela,itservices,nomina,Y,mujer,maestria,,Y,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,Y,,,,,Y,Y,Y,Y,,,Y,semipresencial,,,computadora,,
4400,"2022-01-11 14:31:01.732606000",28000,0,8000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),39,15,1,México,Valle de México,godin,online,corp,nomina,N,hombre,universidad,,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,onsite,,,,,
4401,"2022-01-11 14:32:39.383099000",70000,0,880000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,6,1,México,Valle de México,godin,escuela,itservices,nomina,Y,hombre,universidad,,Y,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,,,Y,remote,,,"['computadora', 'muebles']",,
